,Datum,Average_Temperature,Max_Temperature,Total_Rain_Duration,Average_Pressure,Average_Global_Radiation,Cloudiness,Moon Phase (%),IsVacationAargau,IsVacationZug,IsVacationSchwyz,IsVacationSt_gallen,IsVacationThurgau,IsVacationSchaffhausen,publicHolidayAargau,publicHolidayZug,publicHolidaySchwyz,publicHolidayStGallen,publicHolidayThurgau,publicHolidaySchaffhausen,publicHolidayZurich,Date_Occurrences,Weekday,Aargau_Week_After_Holiday,Aargau_First_Week_of_Holiday,Zug_Week_After_Holiday,Zug_First_Week_of_Holiday,Schwyz_Week_After_Holiday,Schwyz_First_Week_of_Holiday,St_gallen_Week_After_Holiday,St_gallen_First_Week_of_Holiday,Schaffhausen_Week_After_Holiday,Schaffhausen_First_Week_of_Holiday,Thurgau_Week_After_Holiday,Thurgau_First_Week_of_Holiday,Zurich_Week_After_Holiday,Zurich_First_Week_of_Holiday,Average_Temperature_5day_mean,Max_Temperature_5day_mean,Total_Rain_Duration_5day_mean,Average_Pressure_5day_mean,Average_Global_Radiation_5day_mean,Cloudiness_5day_mean
1192,2022-04-07,11.586666666666666,13.383333333333333,285.66,953.5133333333332,98.73,0.6337566666666666,29.14858055114746,0,0,0,0,1,0,0,0,0,0,0,0,0,18,Thursday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.378666666666666,8.315333333333331,114.91066666666673,963.424,142.102,0.6192993333333333
1193,2022-04-08,11.8,15.226666666666668,412.78,952.14,96.43,0.6345233333333333,38.07878112792969,0,0,0,0,1,0,0,0,0,0,0,0,0,13,Friday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.491999999999999,10.615999999999996,67.48800000000004,962.434,151.68199999999996,0.616106
1194,2022-04-09,6.706666666666667,11.843333333333334,136.93,962.4666666666668,191.39,0.60287,47.43743515014648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.51533333333333,12.973333333333333,149.94066666666671,959.2406666666666,146.49599999999998,0.6178346666666666
1195,2022-04-10,6.573333333333333,10.89,89.76333333333332,970.43,215.67,0.5947766666666666,56.96109390258789,0,0,0,1,1,0,0,0,0,0,0,0,0,4,Sunday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.990666666666666,13.685999999999998,177.3266666666667,958.152,139.38199999999998,0.6202059999999999
1196,2022-04-11,9.996666666666666,16.983333333333334,0.0,966.43,245.32,0.5848933333333334,66.37036895751953,1,0,0,1,1,0,0,0,0,0,0,0,0,9,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.698666666666664,13.677999999999997,185.49933333333337,959.4126666666667,161.704,0.6127653333333334
1197,2022-04-12,14.133333333333333,21.30333333333333,0.0,963.4566666666666,228.84,0.5903866666666667,75.35164642333984,1,0,0,1,1,0,0,0,0,0,0,0,0,13,Tuesday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.332666666666665,13.665333333333331,185.0266666666667,960.9959999999999,169.50799999999998,0.6101639999999999
1198,2022-04-13,17.31,23.28,0.0,965.1933333333332,245.05,0.5849833333333333,83.54301452636719,1,0,0,1,1,0,0,0,0,0,0,0,0,12,Wednesday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.841999999999999,15.24933333333333,127.89466666666672,962.9846666666666,195.52999999999997,0.60149
1199,2022-04-14,17.506666666666664,22.886666666666667,0.6066666666666666,968.125,249.23,0.58359,90.5315170288086,1,0,0,1,1,0,0,0,0,0,0,0,0,11,Thursday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10.943999999999999,16.86,45.33866666666671,965.5953333333333,225.254,0.591582
1200,2022-04-15,16.983333333333334,20.55333333333333,0.3566666666666667,971.88,178.83,0.6070566666666667,95.86980438232422,1,0,0,1,1,1,1,1,1,1,1,1,1,4,Friday,0,1,0,0,0,0,0,1,0,1,0,0,0,0,13.103999999999996,19.068666666666665,18.074000000000044,966.7270000000001,236.82199999999997,0.587726
1201,2022-04-16,11.873333333333331,14.566666666666668,0.0,975.2033333333334,203.31,0.5988966666666666,99.11795043945312,1,1,0,1,1,1,0,0,0,0,0,0,0,3,Saturday,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.185999999999998,21.00133333333333,0.19266666666671212,967.0169999999998,229.454,0.590182
1202,2022-04-17,10.05,15.526666666666666,0.0,972.4866666666668,290.13,0.5699566666666667,99.90930938720705,1,1,0,1,1,1,0,0,0,0,0,0,0,0,Sunday,0,1,0,1,0,0,0,0,0,1,0,0,0,0,15.561333333333332,20.517999999999997,0.19266666666671212,968.7716666666665,221.052,0.5929826666666667
1203,2022-04-18,11.393333333333333,17.419999999999998,0.0,966.1666666666666,289.77,0.5700766666666667,98.02689361572266,1,1,0,1,1,1,1,1,1,1,1,1,1,1,Monday,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.744666666666665,19.362666666666666,0.19266666666671212,970.5776666666667,233.31,0.5888966666666666
1204,2022-04-19,13.32,18.89,0.0,961.72,270.5,0.5765,93.46587371826172,1,1,0,1,0,1,0,0,0,0,0,0,0,9,Tuesday,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13.561333333333332,18.190666666666665,0.19266666666671212,970.7723333333333,242.254,0.5859153333333333
1205,2022-04-20,12.206666666666663,16.393333333333334,0.0,960.7033333333334,284.23,0.5719233333333333,86.45719909667969,1,1,0,1,0,1,0,0,0,0,0,0,0,18,Wednesday,0,0,0,1,0,0,0,0,0,1,1,0,0,0,12.724,17.39133333333333,0.07133333333337881,969.4913333333334,246.50799999999998,0.5844973333333333
1206,2022-04-21,12.403333333333334,17.69333333333333,4.556666666666667,956.85,276.88,0.5743733333333333,77.44146728515625,1,1,0,1,0,1,0,0,0,0,0,0,0,11,Thursday,0,0,0,1,0,0,0,0,0,1,1,0,0,0,11.768666666666665,16.559333333333335,0.0,967.256,267.588,0.5774706666666667
1207,2022-04-22,12.716666666666669,17.680000000000003,10.293333333333331,951.5166666666668,263.6,0.5788,67.00370788574219,0,1,0,1,0,1,0,0,0,0,0,0,0,11,Friday,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11.874666666666666,17.184666666666665,0.9113333333333788,963.5853333333332,282.30199999999996,0.572566
1208,2022-04-23,12.106666666666667,14.02,62.583333333333336,950.4,151.02,0.6163266666666667,55.79387664794922,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Saturday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.407999999999998,17.615333333333332,2.970000000000045,959.3913333333334,276.996,0.5743346666666667
1209,2022-04-24,10.03,11.963333333333331,660.06,953.07,86.71,0.6377633333333333,44.457149505615234,0,1,0,1,0,1,0,0,0,0,0,0,0,4,Sunday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.550666666666666,16.935333333333332,15.486666666666713,956.238,249.246,0.5835846666666666
1210,2022-04-25,10.876666666666663,14.156666666666666,638.12,960.6733333333332,91.69,0.6361033333333334,33.58576202392578,0,1,0,0,0,1,0,0,0,0,0,0,0,18,Monday,1,0,0,0,0,0,1,0,0,0,1,0,0,0,11.892666666666665,15.55,147.4986666666667,954.508,212.488,0.5958373333333333
1211,2022-04-26,10.323333333333332,13.33,291.00666666666666,965.88,154.14,0.6152866666666666,23.6920108795166,0,1,0,0,0,1,0,0,0,0,0,0,0,17,Tuesday,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.626666666666665,15.102666666666664,275.12266666666676,954.5020000000001,173.98,0.6086733333333333
1212,2022-04-27,11.676666666666668,16.243333333333336,0.0,970.9033333333332,295.84,0.5680533333333333,15.195064544677734,0,1,0,0,0,1,0,0,0,0,0,0,0,8,Wednesday,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.210666666666665,14.229999999999999,332.4126666666667,956.308,149.432,0.616856
1213,2022-04-28,13.589999999999998,18.90333333333333,0.0,974.63,308.45,0.56385,8.414552688598633,0,1,0,0,0,1,0,0,0,0,0,0,0,11,Thursday,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.002666666666665,13.942666666666664,330.3540000000001,960.1853333333332,155.87999999999997,0.6147066666666667
1214,2022-04-29,14.653333333333334,19.60333333333333,0.0,973.8166666666666,263.31,0.5788966666666667,3.5671908855438232,0,1,0,0,0,1,0,0,0,0,0,0,0,9,Friday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.299333333333331,14.919333333333332,317.8373333333334,965.0313333333334,187.36599999999999,0.6042113333333333
1215,2022-04-30,12.103333333333332,15.746666666666668,453.4,971.7333333333332,155.43,0.6148566666666667,0.7665703892707825,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.223999999999998,16.44733333333333,185.8253333333334,969.1806666666665,222.68599999999998,0.592438
1216,2022-05-01,12.45,16.783333333333335,14.25,969.61,263.56,0.5788133333333333,0.0280713103711605,0,1,0,0,0,1,1,1,0,0,1,1,1,3,Sunday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.469333333333331,16.76533333333333,148.88133333333337,971.3926666666666,235.43399999999997,0.5881886666666667
1217,2022-05-02,14.146666666666668,19.396666666666665,0.0,965.39,303.86,0.56538,1.2804042100906372,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Monday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.894666666666666,17.456,93.53000000000004,972.1386666666665,257.3179999999999,0.580894
1218,2022-05-03,14.143333333333333,19.906666666666663,94.13666666666666,965.04,201.47,0.59951,4.383209228515625,0,0,1,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.388666666666666,18.086666666666666,93.53000000000004,971.0360000000001,258.92199999999997,0.5803593333333332
1219,2022-05-04,14.496666666666664,19.41,69.54333333333334,967.01,196.17,0.6012766666666667,9.147924423217772,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Wednesday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.499333333333334,18.287333333333333,112.35733333333337,969.118,237.52599999999998,0.5874913333333333
1220,2022-05-05,12.833333333333334,15.273333333333332,537.1999999999999,970.1066666666668,77.92,0.6406933333333333,15.35790729522705,0,0,1,0,0,0,0,0,0,0,0,0,0,12,Thursday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.467999999999998,18.248666666666665,126.26600000000003,967.7566666666665,224.09799999999996,0.5919673333333333
1221,2022-05-06,12.806666666666668,14.96,557.4633333333333,972.0266666666666,62.79,0.6457366666666666,22.78390884399414,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Friday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.613999999999999,18.153999999999996,143.026,967.4313333333333,208.59599999999995,0.5971346666666666
1222,2022-05-07,14.166666666666666,18.12333333333333,43.64333333333334,971.3933333333332,134.3,0.6219,31.192142486572266,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Saturday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.685333333333332,17.78933333333333,251.66866666666664,967.9146666666668,168.44199999999998,0.6105193333333333
1223,2022-05-08,15.373333333333337,18.33333333333333,0.16,971.43,132.09,0.6226366666666666,40.343658447265625,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Sunday,0,0,1,0,0,1,0,0,1,0,0,0,0,0,13.689333333333332,17.534666666666663,260.39733333333334,969.1153333333334,134.52999999999997,0.6218233333333334
1224,2022-05-09,16.99,21.48333333333333,0.0,973.0366666666664,228.66,0.5904466666666667,49.98518371582031,0,0,1,0,0,0,0,0,0,0,0,0,0,9,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.935333333333336,17.22,241.602,970.3933333333332,120.65399999999997,0.6264486666666667
1225,2022-05-10,19.16,24.686666666666667,0.0,971.42,300.59,0.56647,59.832801818847656,0,0,1,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.434000000000001,17.634666666666664,227.69333333333333,971.5986666666665,127.15199999999997,0.6242826666666667
1226,2022-05-11,22.126666666666665,27.73333333333333,0.0,968.08,320.89,0.5597033333333333,69.55171966552734,0,0,1,0,0,0,0,0,0,0,0,0,0,12,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.699333333333334,19.51733333333333,120.25333333333336,971.8613333333333,171.68599999999998,0.6094379999999999
1227,2022-05-12,22.62,27.790000000000003,1.2733333333333334,969.9033333333332,292.56,0.5691466666666667,78.73773956298828,0,0,1,0,0,0,0,0,0,0,0,0,0,11,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.563333333333333,22.071999999999996,8.760666666666712,971.0719999999999,223.30599999999995,0.5922313333333333
1228,2022-05-13,18.866666666666667,20.15,81.07333333333334,971.6366666666668,112.99,0.6290033333333334,86.90973663330078,0,0,1,0,0,0,0,0,0,0,0,0,0,22,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.253999999999998,24.005333333333333,0.28666666666671214,970.7739999999998,254.958,0.5816806666666666
1229,2022-05-14,19.906666666666663,24.50333333333333,0.0233333333333333,970.41,315.89,0.56137,93.52559661865234,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.952666666666666,24.368666666666662,16.469333333333378,970.8153333333332,251.13799999999998,0.5829540000000001
1230,2022-05-15,21.006666666666664,27.21,111.17333333333332,967.6866666666666,317.41,0.5608633333333334,98.03273010253906,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.535999999999998,24.97266666666666,16.474000000000046,970.29,268.58399999999995,0.5771386666666667
1231,2022-05-16,20.906666666666663,24.933333333333334,16.44666666666667,969.8633333333332,254.83,0.5817233333333333,99.95471954345705,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Monday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.90533333333333,25.47733333333333,38.70866666666671,969.5433333333333,271.948,0.5760173333333334
1232,2022-05-17,21.15333333333333,25.58,0.0,971.0666666666666,321.31,0.5595633333333333,98.9958724975586,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.66133333333333,24.917333333333335,41.99800000000004,969.9,258.736,0.5804213333333333
1233,2022-05-18,22.516666666666666,28.00333333333333,0.0,971.3733333333332,327.12,0.5576266666666666,95.12596130371094,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Wednesday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.367999999999995,24.47533333333333,41.743333333333375,970.1326666666666,264.486,0.5785046666666667
1234,2022-05-19,22.91,29.08333333333333,11.483333333333334,972.4166666666666,268.99,0.5770033333333333,88.60613250732422,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.097999999999995,26.046,25.528666666666712,970.0799999999999,307.312,0.5642293333333332
1235,2022-05-20,25.126666666666665,31.656666666666663,0.55,971.3033333333332,310.16,0.56328,79.94169616699219,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.698666666666664,26.961999999999996,27.82066666666671,970.4813333333332,297.93199999999996,0.567356
1236,2022-05-21,21.03333333333333,24.44,97.39,971.7733333333332,205.85,0.5980500000000001,69.78356170654297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.522666666666662,27.851333333333333,5.6960000000000495,971.2046666666665,296.482,0.5678393333333333
1237,2022-05-22,19.85,24.996666666666663,12.376666666666663,964.67,209.11,0.5969633333333334,58.82048797607422,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.548,27.752666666666663,21.884666666666714,971.5866666666665,286.686,0.5711046666666666
1238,2022-05-23,20.086666666666662,25.606666666666666,160.74,957.4066666666668,190.48,0.6031733333333333,47.69688415527344,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28733333333333,27.635999999999996,24.36000000000005,970.3073333333332,264.246,0.5785846666666667
1239,2022-05-24,15.306666666666668,17.116666666666664,224.13,961.1433333333332,66.18,0.6446066666666667,36.96859359741211,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.801333333333332,27.15666666666666,56.50800000000005,967.5139999999999,236.91799999999998,0.587694
1240,2022-05-25,17.21666666666667,21.75,178.64333333333337,967.92,263.94,0.5786866666666667,27.090394973754883,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.280666666666665,24.76333333333333,99.03733333333338,965.2593333333332,196.356,0.6012146666666667
1241,2022-05-26,18.58,22.406666666666663,0.0,973.9866666666668,304.68,0.5651066666666666,18.421293258666992,0,1,0,0,1,0,1,1,1,1,1,1,1,0,Thursday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.698666666666664,22.781999999999996,134.65600000000003,964.5826666666666,187.11199999999997,0.6042959999999999
1242,2022-05-27,18.5,22.456666666666667,0.0,972.93,343.41,0.5521966666666667,11.235410690307615,0,1,0,0,1,0,0,0,0,0,0,0,0,12,Friday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.208,22.37533333333333,115.17800000000007,965.0253333333334,206.878,0.5977073333333334
1243,2022-05-28,16.666666666666668,19.05666666666667,0.0,968.27,206.62,0.5977933333333333,5.73143196105957,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Saturday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.938,21.86733333333333,112.70266666666672,966.6773333333333,233.738,0.588754
1244,2022-05-29,13.703333333333331,16.583333333333332,4.916666666666667,961.6733333333332,267.31,0.5775633333333333,2.0386643409729004,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.253999999999998,20.557333333333332,80.55466666666672,968.85,236.96599999999998,0.587678
1245,2022-05-30,15.146666666666668,19.863333333333333,0.0,960.94,349.83,0.5500566666666667,0.2208910882472992,0,0,0,0,1,0,0,0,0,0,0,0,0,10,Monday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.933333333333334,20.450666666666663,36.71200000000006,968.9559999999999,277.19199999999995,0.5742693333333333
1246,2022-05-31,16.416666666666668,20.72,143.31333333333333,963.8266666666668,168.37,0.6105433333333333,0.280324250459671,0,0,0,0,1,0,0,0,0,0,0,0,0,14,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.51933333333333,20.07333333333333,0.9833333333333846,967.5600000000001,294.37,0.5685433333333333
1247,2022-06-01,16.623333333333335,20.41,122.26333333333332,967.03,121.62,0.6261266666666666,2.163541793823242,0,0,0,0,1,0,0,0,0,0,0,0,0,11,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.086666666666666,19.735999999999997,29.64600000000005,965.528,267.108,0.5776306666666666
1248,2022-06-02,19.133333333333333,23.22666666666667,3.49,968.2466666666666,253.66,0.5821133333333334,5.769943237304688,0,0,0,0,1,0,0,0,0,0,0,0,0,12,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.711333333333334,19.326666666666664,54.098666666666716,964.348,222.75,0.5924166666666666
1249,2022-06-03,19.90333333333333,26.113333333333333,97.38666666666666,966.93,199.74,0.6000866666666667,10.961660385131836,0,0,0,0,1,0,0,0,0,0,0,0,0,15,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.204666666666665,20.160666666666664,54.79666666666672,964.3433333333335,232.158,0.5892806666666667
1250,2022-06-04,22.56,28.00333333333333,66.66333333333334,967.6433333333332,315.62,0.56146,17.57269287109375,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.444666666666667,22.06666666666667,73.29066666666671,965.3946666666667,218.644,0.5937853333333334
1251,2022-06-05,19.47,23.086666666666662,260.14,967.1,115.13,0.62829,25.41461944580078,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.92733333333333,23.694666666666667,86.62333333333338,966.7353333333333,211.80199999999996,0.596066
1252,2022-06-06,19.48,24.85333333333333,44.22,968.6133333333332,267.88,0.5773733333333334,34.27643585205078,0,0,0,0,1,0,1,1,1,1,1,1,1,6,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.537999999999997,24.168,109.98866666666672,967.39,201.15399999999997,0.5996153333333333
1253,2022-06-07,17.143333333333334,19.3,285.97333333333336,967.2166666666668,164.37,0.6118766666666667,43.91689300537109,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Tuesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.109333333333332,25.056666666666665,94.38000000000007,967.7066666666666,230.40599999999995,0.5898646666666666
1254,2022-06-08,17.18,22.52,130.11333333333332,962.9633333333336,225.98,0.5913400000000001,54.04912567138672,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Wednesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.711333333333332,24.27133333333333,150.87666666666672,967.5006666666666,212.54799999999994,0.5958173333333334
1255,2022-06-09,15.233333333333334,17.7,149.33333333333334,967.8466666666668,164.15,0.61195,64.3197250366211,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Thursday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.166666666666664,23.552666666666664,157.42200000000008,966.7073333333334,217.79599999999996,0.594068
1256,2022-06-10,17.580000000000002,22.59,0.0,973.6433333333332,351.38,0.54954,74.28800964355469,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.70133333333333,21.491999999999997,173.95600000000005,966.7480000000002,187.50199999999998,0.604166
1257,2022-06-11,20.75,26.58333333333333,0.0,973.6266666666668,357.0,0.5476666666666666,83.4164047241211,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.32333333333333,21.392666666666663,121.92800000000007,968.0566666666667,234.75199999999995,0.588416
1258,2022-06-12,23.276666666666667,30.12,43.79666666666666,971.4333333333334,353.26,0.5489133333333333,91.08775329589844,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.577333333333332,21.738666666666663,113.08400000000006,969.0593333333334,252.57599999999996,0.5824746666666666
1259,2022-06-13,21.47,25.383333333333336,102.94,970.8733333333332,298.65,0.5671166666666667,96.66462707519533,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Monday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.804,23.902666666666665,64.64866666666674,969.9026666666666,290.3539999999999,0.569882
1260,2022-06-14,21.326666666666664,26.636666666666667,0.0,969.76,354.71,0.5484300000000001,99.59296417236328,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.662,24.47533333333333,59.21400000000007,971.4846666666668,304.88800000000003,0.5650373333333334
1261,2022-06-15,24.6,31.19666666666667,3.71,967.58,337.17,0.5542766666666666,99.52613830566406,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.880666666666666,26.262666666666668,29.3473333333334,971.8673333333332,342.99999999999994,0.5523333333333333
1262,2022-06-16,25.64333333333333,30.8,38.60333333333333,969.7,324.74,0.55842,96.42070770263672,0,0,0,0,0,0,1,0,1,0,0,0,0,8,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.284666666666663,27.983999999999998,30.0893333333334,970.6546666666667,340.158,0.5532806666666666
1263,2022-06-17,24.93,29.766666666666666,0.0,973.6066666666666,336.49,0.5545033333333333,90.55612182617188,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.26333333333333,28.827333333333332,37.810000000000066,969.8693333333333,333.706,0.5554313333333333
1264,2022-06-18,26.653333333333336,33.843333333333334,0.0,969.5233333333332,336.73,0.5544233333333334,82.46724700927734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.594,28.756666666666668,29.050666666666736,970.3039999999999,330.352,0.5565493333333333
1265,2022-06-19,29.24666666666667,35.556666666666665,0.0,961.8766666666668,335.11,0.5549633333333334,72.82382202148438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.630666666666666,30.448666666666668,8.462666666666735,970.034,337.96799999999996,0.5540106666666667
1266,2022-06-20,27.526666666666667,32.29,0.3666666666666666,963.19,335.62,0.5547933333333334,62.310279846191406,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.214666666666666,32.23266666666667,8.462666666666735,968.4573333333334,334.04799999999994,0.5553173333333333
1267,2022-06-21,24.840000000000003,30.83333333333333,6.453333333333333,962.7866666666667,273.23,0.5755899999999999,51.54362869262695,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,32.45133333333333,7.794000000000068,967.5793333333334,333.73799999999994,0.5554206666666667
1268,2022-06-22,21.48,24.633333333333336,270.86,963.02,143.32,0.6188933333333333,41.03773880004883,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.639333333333333,32.458,1.364000000000068,966.1966666666667,323.436,0.5588546666666667
1269,2022-06-23,22.98,29.49,38.79666666666667,963.2433333333332,330.62,0.55646,31.20217704772949,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949333333333335,31.431333333333328,55.53600000000007,964.0793333333334,284.802,0.5717326666666667
1270,2022-06-24,18.993333333333336,23.52,322.2933333333333,963.16,98.6,0.6338,22.35818672180176,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.214666666666666,30.560666666666663,63.2953333333334,962.8233333333334,283.58,0.57214
1271,2022-06-25,21.216666666666665,26.386666666666667,74.35333333333334,964.5933333333334,349.14,0.5502866666666667,14.758106231689451,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.163999999999998,28.15333333333333,127.75400000000006,963.0799999999999,236.27799999999996,0.5879073333333332
1272,2022-06-26,23.44333333333333,29.42,107.67,963.8566666666666,324.97,0.5583433333333333,8.600664138793945,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.901999999999997,26.97266666666666,142.5513333333334,963.3606666666667,238.98199999999997,0.587006
1273,2022-06-27,20.21666666666667,23.883333333333336,166.00333333333333,968.38,221.0,0.593,4.039685249328613,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.622666666666664,26.689999999999998,162.79466666666673,963.5746666666666,249.32999999999998,0.5835566666666667
